form,root
leb aus,ausleben
lebe aus,ausleben
lebt aus,ausleben
lebte aus,ausleben
schickst an,anschicken
schickte an,anschicken
angeschickt,anschicken
schickt an,anschicken
schick an,anschicken
schicke an,anschicken
schickt an,anschicken
schickte an,anschicken
zapfst,zapfen
zapfte,zapfen
gezapft,zapfen
zapft,zapfen
zapfe,zapfen
zapfe,zapfen
zapft,zapfen
zapfte,zapfen
schneidest zusammen,zusammenschneiden
schnitt zusammen,zusammenschneiden
zusammengeschnitten,zusammenschneiden
schneidet zusammen,zusammenschneiden
schneid zusammen,zusammenschneiden
schneide zusammen,zusammenschneiden
schneidet zusammen,zusammenschneiden
schnitte zusammen,zusammenschneiden
quietschst,quietschen
quietschte,quietschen
gequietscht,quietschen
quietscht,quietschen
quietsch,quietschen
quietsche,quietschen
quietscht,quietschen
quietschte,quietschen
wünschst,wünschen
wünschte,wünschen
gewünscht,wünschen
wünscht,wünschen
wünsche,wünschen
wünsche,wünschen
wünscht,wünschen
wünschte,wünschen
zedierst,zedieren
zedierte,zedieren
zediert,zedieren
zediert,zedieren
zediere,zedieren
zediere,zedieren
zediert,zedieren
zedierte,zedieren
spannst an,anspannen
spannte an,anspannen
angespannt,anspannen
spannt an,anspannen
spann an,anspannen
spanne an,anspannen
spannt an,anspannen
spannte an,anspannen
grummelst,grummeln
grummelte,grummeln
gegrummelt,grummeln
grummelt,grummeln
grummle,grummeln
grummle,grummeln
grummelt,grummeln
grummelte,grummeln
gereichst,gereichen
gereichte,gereichen
gereicht,gereichen
gereicht,gereichen
gereich,gereichen
gereiche,gereichen
gereicht,gereichen
gereichte,gereichen
usurpierst,usurpieren
usurpierte,usurpieren
usurpiert,usurpieren
usurpiert,usurpieren
usurpier,usurpieren
usurpiere,usurpieren
usurpiert,usurpieren
usurpierte,usurpieren
gibst frei,frei geben
gab frei,frei geben
frei gegeben,frei geben
gebt frei,frei geben
gib frei,frei geben
gebe frei,frei geben
gibt frei,frei geben
gäbe frei,frei geben
finishst,finishen
finishte,finishen
gefinisht,finishen
finisht,finishen
finishe,finishen
finishe,finishen
finisht,finishen
finishte,finishen
schlägst tot,totschlagen
schlug tot,totschlagen
totgeschlagen,totschlagen
schlagt tot,totschlagen
schlag tot,totschlagen
schlage tot,totschlagen
schlägt tot,totschlagen
schlüge tot,totschlagen
siezt,siezen
siezte,siezen
gesiezt,siezen
siezt,siezen
sieze,siezen
sieze,siezen
siezt,siezen
siezte,siezen
klabüsterst aus,ausklabüstern
klabüsterte aus,ausklabüstern
ausklabüstert,ausklabüstern
klabüstert aus,ausklabüstern
klabüster aus,ausklabüstern
klabüstere aus,ausklabüstern
klabüstert aus,ausklabüstern
klabüsterte aus,ausklabüstern
durchsuchst,durchsuchen
durchsuchte,durchsuchen
durchsucht,durchsuchen
durchsucht,durchsuchen
durchsuche,durchsuchen
durchsuche,durchsuchen
durchsucht,durchsuchen
durchsuchte,durchsuchen
rubelst um,umrubeln
rubelte um,umrubeln
umgerubelt,umrubeln
rubelt um,umrubeln
ruble um,umrubeln
ruble um,umrubeln
rubelt um,umrubeln
rubelte um,umrubeln
erblickst,erblicken
erblickte,erblicken
erblickt,erblicken
erblickt,erblicken
erblick,erblicken
erblicke,erblicken
erblickt,erblicken
erblickte,erblicken
knotest,knoten
knotete,knoten
geknotet,knoten
knotet,knoten
knote,knoten
knote,knoten
knotet,knoten
knotete,knoten
kloppst,kloppen
kloppte,kloppen
gekloppt,kloppen
kloppt,kloppen
klopp,kloppen
kloppe,kloppen
kloppt,kloppen
kloppte,kloppen
deichselst,deichseln
deichselte,deichseln
gedeichselt,deichseln
deichselt,deichseln
deichsle,deichseln
deichsle,deichseln
deichselt,deichseln
deichselte,deichseln
instrumentalisierst,instrumentalisieren
instrumentalisierte,instrumentalisieren
instrumentalisiert,instrumentalisieren
instrumentalisiert,instrumentalisieren
instrumentalisiere,instrumentalisieren
instrumentalisiere,instrumentalisieren
instrumentalisiert,instrumentalisieren
instrumentalisierte,instrumentalisieren
raffst,raffen
raffte,raffen
gerafft,raffen
rafft,raffen
raff,raffen
raffe,raffen
rafft,raffen
raffte,raffen
zerfst,zerfen
zerfte,zerfen
gezerft,zerfen
zerft,zerfen
zerfe,zerfen
zerfe,zerfen
zerft,zerfen
zerfte,zerfen
bedrängst,bedrängen
bedrängte,bedrängen
bedrängt,bedrängen
bedrängt,bedrängen
bedränge,bedrängen
bedränge,bedrängen
bedrängt,bedrängen
bedrängte,bedrängen
kontaktest,kontakten
kontaktete,kontakten
kontaktet,kontakten
kontaktet,kontakten
kontakte,kontakten
kontakte,kontakten
kontaktet,kontakten
kontaktete,kontakten
berohrst,berohren
berohrte,berohren
berohrt,berohren
berohrt,berohren
berohr,berohren
berohre,berohren
berohrt,berohren
berohrte,berohren
mietest an,anmieten
mietete an,anmieten
angemietet,anmieten
mietet an,anmieten
miete an,anmieten
miete an,anmieten
mietet an,anmieten
mietete an,anmieten
ventilierst,ventilieren
ventilierte,ventilieren
ventiliert,ventilieren
ventiliert,ventilieren
ventiliere,ventilieren
ventiliere,ventilieren
ventiliert,ventilieren
ventilierte,ventilieren
stundest,stunden
stundete,stunden
gestundet,stunden
stundet,stunden
stunde,stunden
stunde,stunden
stundet,stunden
stundete,stunden
begast,begasen
begaste,begasen
begast,begasen
begast,begasen
begas,begasen
begase,begasen
begast,begasen
begaste,begasen
wärmst an,anwärmen
wärmte an,anwärmen
angewärmt,anwärmen
wärmt an,anwärmen
wärm an,anwärmen
wärme an,anwärmen
wärmt an,anwärmen
wärmte an,anwärmen
differenzierst,differenzieren
differenzierte,differenzieren
differenziert,differenzieren
differenziert,differenzieren
differenziere,differenzieren
differenziere,differenzieren
differenziert,differenzieren
differenzierte,differenzieren
kackst hin,hinkacken
kackte hin,hinkacken
hingekackt,hinkacken
kackt hin,hinkacken
kack hin,hinkacken
kacke hin,hinkacken
kackt hin,hinkacken
kackte hin,hinkacken
schlitterst,schlittern
schlitterte,schlittern
geschlittert,schlittern
schlittert,schlittern
schlittere,schlittern
schlittere,schlittern
schlittert,schlittern
schlitterte,schlittern
überwindest,überwinden
überwand,überwinden
überwunden,überwinden
überwindet,überwinden
überwinde,überwinden
überwinde,überwinden
überwindet,überwinden
überwände,überwinden
klirrst,klirren
klirrte,klirren
geklirrt,klirren
klirrt,klirren
klirre,klirren
klirre,klirren
klirrt,klirren
klirrte,klirren
servierst,servieren
servierte,servieren
serviert,servieren
serviert,servieren
servier,servieren
serviere,servieren
serviert,servieren
servierte,servieren
läufst auf,auflaufen
lief auf,auflaufen
aufgelaufen,auflaufen
lauft auf,auflaufen
lauf auf,auflaufen
laufe auf,auflaufen
läuft auf,auflaufen
liefe auf,auflaufen
schießt ab,abschießen
schoss ab,abschießen
abgeschossen,abschießen
schießt ab,abschießen
schieß ab,abschießen
schieße ab,abschießen
schießt ab,abschießen
schösse ab,abschießen
wiegelst auf,aufwiegeln
wiegelte auf,aufwiegeln
aufgewiegelt,aufwiegeln
wiegelt auf,aufwiegeln
wiegel auf,aufwiegeln
wiegele auf,aufwiegeln
wiegelt auf,aufwiegeln
wiegelte auf,aufwiegeln
stupst,stupsen
stupste,stupsen
gestupst,stupsen
stupst,stupsen
stupse,stupsen
stupse,stupsen
stupst,stupsen
stupste,stupsen
führst ein,einführen
führte ein,einführen
eingeführt,einführen
führt ein,einführen
führ ein,einführen
führe ein,einführen
führt ein,einführen
führte ein,einführen
schürst,schüren
schürte,schüren
geschürt,schüren
schürt,schüren
schüre,schüren
schüre,schüren
schürt,schüren
schürte,schüren
leidest,leiden
litt,leiden
gelitten,leiden
leidet,leiden
leide,leiden
leide,leiden
leidet,leiden
litte,leiden
gehst flöten,flöten gehen
ging flöten,flöten gehen
flöten gegangen,flöten gehen
geht flöten,flöten gehen
geh flöten,flöten gehen
gehe flöten,flöten gehen
geht flöten,flöten gehen
ginge flöten,flöten gehen
folgst,folgen
folgte,folgen
gefolgt,folgen
folgt,folgen
folge,folgen
folge,folgen
folgt,folgen
folgte,folgen
abandonnierst,abandonnieren
abandonnierte,abandonnieren
abandonniert,abandonnieren
abandonniert,abandonnieren
abandonniere,abandonnieren
abandonniere,abandonnieren
abandonniert,abandonnieren
abandonnierte,abandonnieren
gurtest an,angurten
gurtete an,angurten
angegurtet,angurten
gurtet an,angurten
gurt an,angurten
gurte an,angurten
gurtet an,angurten
gurtete an,angurten
räumst,räumen
räumte,räumen
geräumt,räumen
räumt,räumen
räume,räumen
räume,räumen
räumt,räumen
räumte,räumen
gähnst,gähnen
gähnte,gähnen
gegähnt,gähnen
gähnt,gähnen
gähne,gähnen
gähne,gähnen
gähnt,gähnen
gähnte,gähnen
stierst an,anstieren
stierte an,anstieren
angestiert,anstieren
stiert an,anstieren
stier an,anstieren
stiere an,anstieren
stiert an,anstieren
stierte an,anstieren
führst an,anführen
führte an,anführen
angeführt,anführen
führt an,anführen
führ an,anführen
führe an,anführen
führt an,anführen
führte an,anführen
bewährst,bewähren
bewährte,bewähren
bewährt,bewähren
bewährt,bewähren
bewähr,bewähren
bewähre,bewähren
bewährt,bewähren
bewährte,bewähren
nimmst vor,vornehmen
nahm vor,vornehmen
vorgenommen,vornehmen
nehmt vor,vornehmen
nimm vor,vornehmen
nehme vor,vornehmen
nimmt vor,vornehmen
nähme vor,vornehmen
gierst,gieren
gierte,gieren
gegiert,gieren
giert,gieren
giere,gieren
giere,gieren
giert,gieren
gierte,gieren
tracheotomierst,tracheotomieren
tracheotomierte,tracheotomieren
tracheotomiert,tracheotomieren
tracheotomiert,tracheotomieren
tracheotomiere,tracheotomieren
tracheotomiere,tracheotomieren
tracheotomiert,tracheotomieren
tracheotomierte,tracheotomieren
weinst,weinen
weinte,weinen
geweint,weinen
weint,weinen
weine,weinen
weine,weinen
weint,weinen
weinte,weinen
erschauderst,erschaudern
erschauderte,erschaudern
erschaudert,erschaudern
erschaudert,erschaudern
erschauder,erschaudern
erschaudere,erschaudern
erschaudert,erschaudern
erschauderte,erschaudern
tünchst,tünchen
tünchte,tünchen
getüncht,tünchen
tüncht,tünchen
tünche,tünchen
tünche,tünchen
tüncht,tünchen
tünchte,tünchen
jubelst unter,unterjubeln
jubelte unter,unterjubeln
untergejubelt,unterjubeln
jubelt unter,unterjubeln
juble unter,unterjubeln
juble unter,unterjubeln
jubelt unter,unterjubeln
jubelte unter,unterjubeln
dräust,dräuen
dräute,dräuen
gedräut,dräuen
dräut,dräuen
dräu,dräuen
dräue,dräuen
dräut,dräuen
dräute,dräuen
gehst unter,untergehen
ging unter,untergehen
untergegangen,untergehen
geht unter,untergehen
geh unter,untergehen
gehe unter,untergehen
geht unter,untergehen
ginge unter,untergehen
mäßigst,mäßigen
mäßigte,mäßigen
gemäßigt,mäßigen
mäßigt,mäßigen
mäßige,mäßigen
mäßige,mäßigen
mäßigt,mäßigen
mäßigte,mäßigen
erfichtst,erfechten
erfocht,erfechten
erfochten,erfechten
erfechtet,erfechten
erficht,erfechten
erfechte,erfechten
erficht,erfechten
erföchte,erfechten
translatierst,translatieren
translatierte,translatieren
translatiert,translatieren
translatiert,translatieren
translatier,translatieren
translatiere,translatieren
translatiert,translatieren
translatierte,translatieren
stellst fest,feststellen
stellte fest,feststellen
festgestellt,feststellen
stellt fest,feststellen
stell fest,feststellen
stelle fest,feststellen
stellt fest,feststellen
stellte fest,feststellen
entrostest,entrosten
entrostete,entrosten
entrostet,entrosten
entrostet,entrosten
entrost,entrosten
entroste,entrosten
entrostet,entrosten
entrostete,entrosten
selegierst,selegieren
selegierte,selegieren
selegiert,selegieren
selegiert,selegieren
selegiere,selegieren
selegiere,selegieren
selegiert,selegieren
selegierte,selegieren
stiefelst,stiefeln
stiefelte,stiefeln
gestiefelt,stiefeln
stiefelt,stiefeln
stiefle,stiefeln
stiefle,stiefeln
stiefelt,stiefeln
stiefelte,stiefeln
schreibst ab,abschreiben
schrieb ab,abschreiben
abgeschrieben,abschreiben
schreibt ab,abschreiben
schreib ab,abschreiben
schreibe ab,abschreiben
schreibt ab,abschreiben
schriebe ab,abschreiben
fotokopierst,fotokopieren
fotokopierte,fotokopieren
fotokopiert,fotokopieren
fotokopiert,fotokopieren
fotokopier,fotokopieren
fotokopiere,fotokopieren
fotokopiert,fotokopieren
fotokopierte,fotokopieren
pfeifst ab,abpfeifen
pfiff ab,abpfeifen
abgepfiffen,abpfeifen
pfeift ab,abpfeifen
pfeife ab,abpfeifen
pfeife ab,abpfeifen
pfeift ab,abpfeifen
pfiffe ab,abpfeifen
befreist,befreien
befreite,befreien
befreit,befreien
befreit,befreien
befreie,befreien
befreie,befreien
befreit,befreien
befreite,befreien
erwürgst,erwürgen
erwürgte,erwürgen
erwürgt,erwürgen
erwürgt,erwürgen
erwürg,erwürgen
erwürge,erwürgen
erwürgt,erwürgen
erwürgte,erwürgen
akzentuierst,akzentuieren
akzentuierte,akzentuieren
akzentuiert,akzentuieren
akzentuiert,akzentuieren
akzentuiere,akzentuieren
akzentuiere,akzentuieren
akzentuiert,akzentuieren
akzentuierte,akzentuieren
beheizt,beheizen
beheizte,beheizen
beheizt,beheizen
beheizt,beheizen
beheiz,beheizen
beheize,beheizen
beheizt,beheizen
beheizte,beheizen
plenkst,plenken
plenkte,plenken
geplenkt,plenken
plenkt,plenken
plenke,plenken
plenke,plenken
plenkt,plenken
plenkte,plenken
beißt durch,durchbeißen
biss durch,durchbeißen
durchgebissen,durchbeißen
beißt durch,durchbeißen
beiß durch,durchbeißen
beiße durch,durchbeißen
beißt durch,durchbeißen
bisse durch,durchbeißen
entfaltest,entfalten
entfaltete,entfalten
entfaltet,entfalten
entfaltet,entfalten
entfalt,entfalten
entfalte,entfalten
entfaltet,entfalten
entfaltete,entfalten
vulkanisierst,vulkanisieren
vulkanisierte,vulkanisieren
vulkanisiert,vulkanisieren
vulkanisiert,vulkanisieren
vulkanisier,vulkanisieren
vulkanisiere,vulkanisieren
vulkanisiert,vulkanisieren
vulkanisierte,vulkanisieren
erregst,erregen
erregte,erregen
erregt,erregen
erregt,erregen
errege,erregen
errege,erregen
erregt,erregen
erregte,erregen
begnügst,begnügen
begnügte,begnügen
begnügt,begnügen
begnügt,begnügen
begnüge,begnügen
begnüge,begnügen
begnügt,begnügen
begnügte,begnügen
schließt zu,zuschließen
schloss zu,zuschließen
zugeschlossen,zuschließen
schließt zu,zuschließen
schließ zu,zuschließen
schließe zu,zuschließen
schließt zu,zuschließen
schlösse zu,zuschließen
schauerst,schauern
schauerte,schauern
geschauert,schauern
schauert,schauern
schauer,schauern
schauere,schauern
schauert,schauern
schauerte,schauern
verkündest,verkünden
verkündete,verkünden
verkündet,verkünden
verkündet,verkünden
verkünde,verkünden
verkünde,verkünden
verkündet,verkünden
verkündete,verkünden
drängst,drängen
drängte,drängen
gedrängt,drängen
drängt,drängen
dränge,drängen
dränge,drängen
drängt,drängen
drängte,drängen
streikst,streiken
streikte,streiken
gestreikt,streiken
streikt,streiken
streik,streiken
streike,streiken
streikt,streiken
streikte,streiken
rutschst,rutschen
rutschte,rutschen
gerutscht,rutschen
rutschet,rutschen
rutsch,rutschen
rutsche,rutschen
rutscht,rutschen
rutschte,rutschen
bändigst,bändigen
bändigte,bändigen
gebändigt,bändigen
bändigt,bändigen
bändige,bändigen
bändige,bändigen
bändigt,bändigen
bändigte,bändigen
räumst ab,abräumen
räumte ab,abräumen
abgeräumt,abräumen
räumt ab,abräumen
räume ab,abräumen
räume ab,abräumen
räumt ab,abräumen
räumte ab,abräumen
verbrämst,verbrämen
verbrämte,verbrämen
verbrämt,verbrämen
verbrämt,verbrämen
verbräme,verbrämen
verbräme,verbrämen
verbrämt,verbrämen
verbrämte,verbrämen
nimmst aus,ausnehmen
nahm aus,ausnehmen
ausgenommen,ausnehmen
nehmt aus,ausnehmen
nimm aus,ausnehmen
nehme aus,ausnehmen
nimmt aus,ausnehmen
nähme aus,ausnehmen
verwehrst,verwehren
verwehrte,verwehren
verwehrt,verwehren
verwehrt,verwehren
verwehr,verwehren
verwehre,verwehren
verwehrt,verwehren
verwehrte,verwehren
reckst,recken
reckte,recken
gereckt,recken
reckt,recken
reck,recken
recke,recken
reckt,recken
reckte,recken
gemeindest ein,eingemeinden
gemeindete ein,eingemeinden
eingemeindet,eingemeinden
gemeindet ein,eingemeinden
gemeind ein,eingemeinden
gemeinde ein,eingemeinden
gemeindet ein,eingemeinden
gemeindete ein,eingemeinden
automatisierst,automatisieren
automatisierte,automatisieren
automatisiert,automatisieren
automatisiert,automatisieren
automatisiere,automatisieren
automatisiere,automatisieren
automatisiert,automatisieren
automatisierte,automatisieren
entbastest,entbasten
entbastete,entbasten
entbastet,entbasten
entbastet,entbasten
entbast,entbasten
entbaste,entbasten
entbastet,entbasten
entbastete,entbasten
rigolst,rigolen
rigolte,rigolen
rigolt,rigolen
rigolt,rigolen
rigol,rigolen
rigole,rigolen
rigolt,rigolen
rigolte,rigolen
befleckst,beflecken
befleckte,beflecken
befleckt,beflecken
befleckt,beflecken
befleck,beflecken
beflecke,beflecken
befleckt,beflecken
befleckte,beflecken
hintertreibst,hintertreiben
hintertrieb,hintertreiben
hintertrieben,hintertreiben
hintertreibt,hintertreiben
hintertreib,hintertreiben
hintertreibe,hintertreiben
hintertreibt,hintertreiben
hintertriebe,hintertreiben
bemächtigst,bemächtigen
bemächtigte,bemächtigen
bemächtigt,bemächtigen
bemächtigt,bemächtigen
bemächtig,bemächtigen
bemächtige,bemächtigen
bemächtigt,bemächtigen
bemächtigte,bemächtigen
exterminierst,exterminieren
exterminierte,exterminieren
exterminiert,exterminieren
exterminiert,exterminieren
exterminiere,exterminieren
exterminiere,exterminieren
exterminiert,exterminieren
exterminierte,exterminieren
bestaubst,bestauben
bestaubte,bestauben
bestaubt,bestauben
bestaubt,bestauben
bestaub,bestauben
bestaube,bestauben
bestaubt,bestauben
bestaubte,bestauben
bekohlst,bekohlen
bekohlte,bekohlen
bekohlt,bekohlen
bekohlt,bekohlen
bekohl,bekohlen
bekohle,bekohlen
bekohlt,bekohlen
bekohlte,bekohlen
abstrahierst,abstrahieren
abstrahierte,abstrahieren
abstrahiert,abstrahieren
abstrahiert,abstrahieren
abstrahiere,abstrahieren
abstrahiere,abstrahieren
abstrahiert,abstrahieren
abstrahierte,abstrahieren
windest,winden
wand,winden
gewunden,winden
windet,winden
winde,winden
winde,winden
windet,winden
wände,winden
portierst,portieren
portierte,portieren
portiert,portieren
portiert,portieren
portiere,portieren
portiere,portieren
portiert,portieren
portierte,portieren
kreierst,kreieren
kreierte,kreieren
kreiert,kreieren
kreiert,kreieren
kreiere,kreieren
kreiere,kreieren
kreiert,kreieren
kreierte,kreieren
navigierst,navigieren
navigierte,navigieren
navigiert,navigieren
navigiert,navigieren
navigiere,navigieren
navigiere,navigieren
navigiert,navigieren
navigierte,navigieren
rekurrierst,rekurrieren
rekurrierte,rekurrieren
rekurriert,rekurrieren
rekurriert,rekurrieren
rekurriere,rekurrieren
rekurriere,rekurrieren
rekurriert,rekurrieren
rekurrierte,rekurrieren
kürst,küren
kürte,küren
gekürt,küren
kürt,küren
küre,küren
küre,küren
kürt,küren
kürte,küren
hältst mit,mithalten
hielt mit,mithalten
mitgehalten,mithalten
haltet mit,mithalten
halte mit,mithalten
halte mit,mithalten
hält mit,mithalten
hielte mit,mithalten
schredderst,schreddern
schredderte,schreddern
geschreddert,schreddern
schreddert,schreddern
schredder,schreddern
schreddere,schreddern
schreddert,schreddern
schredderte,schreddern
kolonisierst,kolonisieren
kolonisierte,kolonisieren
kolonisiert,kolonisieren
kolonisiert,kolonisieren
kolonisiere,kolonisieren
kolonisiere,kolonisieren
