form,root
gefachsimpelt,fachsimpeln
fachsimpelst,fachsimpeln
fachsimpelt,fachsimpeln
fachsimpelte,fachsimpeln
mistete aus,ausmisten
miste aus,ausmisten
mistet aus,ausmisten
miste aus,ausmisten
ausgemistet,ausmisten
mistest aus,ausmisten
mistet aus,ausmisten
mistete aus,ausmisten
schleppte ab,abschleppen
schleppe ab,abschleppen
schleppt ab,abschleppen
schleppe ab,abschleppen
abgeschleppt,abschleppen
schleppst ab,abschleppen
schleppt ab,abschleppen
schleppte ab,abschleppen
stagelte,stageln
stagle,stageln
stagelt,stageln
stagle,stageln
gestagelt,stageln
stagelst,stageln
stagelt,stageln
stagelte,stageln
spionierte,spionieren
spionier,spionieren
spioniert,spionieren
spioniere,spionieren
spioniert,spionieren
spionierst,spionieren
spioniert,spionieren
spionierte,spionieren
schnitzelte,schnitzeln
schnitzel,schnitzeln
schnitzelt,schnitzeln
schnitzele,schnitzeln
geschnitzelt,schnitzeln
schnitzelst,schnitzeln
schnitzelt,schnitzeln
schnitzelte,schnitzeln
pütscherte,pütschern
pütscher,pütschern
pütschert,pütschern
pütschere,pütschern
gepütschert,pütschern
pütscherst,pütschern
pütschert,pütschern
pütscherte,pütschern
knüllte,knüllen
knüll,knüllen
knüllt,knüllen
knülle,knüllen
geknüllt,knüllen
knüllst,knüllen
knüllt,knüllen
knüllte,knüllen
ginge an,angehen
geh an,angehen
geht an,angehen
gehe an,angehen
angegangen,angehen
gehst an,angehen
geht an,angehen
ging an,angehen
rennte,rennen
renn,rennen
rennt,rennen
renne,rennen
gerannt,rennen
rennst,rennen
rennt,rennen
rannte,rennen
bekohlte,bekohlen
bekohl,bekohlen
bekohlt,bekohlen
bekohle,bekohlen
bekohlt,bekohlen
bekohlst,bekohlen
bekohlt,bekohlen
bekohlte,bekohlen
flötete,flöten
flöte,flöten
flötet,flöten
flöte,flöten
geflötet,flöten
flötest,flöten
flötet,flöten
flötete,flöten
bluffte,bluffen
bluff,bluffen
blufft,bluffen
bluffe,bluffen
geblufft,bluffen
bluffst,bluffen
blufft,bluffen
bluffte,bluffen
murkste ab,abmurksen
murkse ab,abmurksen
murkst ab,abmurksen
murkse ab,abmurksen
abgemurkst,abmurksen
murkst ab,abmurksen
murkst ab,abmurksen
murkste ab,abmurksen
verschleierte,verschleiern
verschleiere,verschleiern
verschleiert,verschleiern
verschleiere,verschleiern
verschleiert,verschleiern
verschleierst,verschleiern
verschleiert,verschleiern
verschleierte,verschleiern
transferierte,transferieren
transferiere,transferieren
transferiert,transferieren
transferiere,transferieren
transferiert,transferieren
transferierst,transferieren
transferiert,transferieren
transferierte,transferieren
bewertete,bewerten
bewerte,bewerten
bewertet,bewerten
bewerte,bewerten
bewertet,bewerten
bewertest,bewerten
bewertet,bewerten
bewertete,bewerten
sähe satt,sattsehen
sieh satt,sattsehen
seht satt,sattsehen
sehe satt,sattsehen
sattgesehen,sattsehen
siehst satt,sattsehen
sieht satt,sattsehen
sah satt,sattsehen
beulte,beulen
beule,beulen
beult,beulen
beule,beulen
gebeult,beulen
beulst,beulen
beult,beulen
beulte,beulen
polemisierte,polemisieren
polemisier,polemisieren
polemisiert,polemisieren
polemisiere,polemisieren
polemisiert,polemisieren
polemisierst,polemisieren
polemisiert,polemisieren
polemisierte,polemisieren
beginge,begehen
begeh,begehen
begeht,begehen
begehe,begehen
begangen,begehen
begehst,begehen
begeht,begehen
beging,begehen
scheuchte auf,aufscheuchen
scheuch auf,aufscheuchen
scheucht auf,aufscheuchen
scheuche auf,aufscheuchen
aufgescheucht,aufscheuchen
scheuchst auf,aufscheuchen
scheucht auf,aufscheuchen
scheuchte auf,aufscheuchen
debridierte,debridieren
debridier,debridieren
debridiert,debridieren
debridiere,debridieren
debridiert,debridieren
debridierst,debridieren
debridiert,debridieren
debridierte,debridieren
belohnte,belohnen
belohn,belohnen
belohnt,belohnen
belohne,belohnen
belohnt,belohnen
belohnst,belohnen
belohnt,belohnen
belohnte,belohnen
entblätterte,entblättern
entblätter,entblättern
entblättert,entblättern
entblättere,entblättern
entblättert,entblättern
entblätterst,entblättern
entblättert,entblättern
entblätterte,entblättern
pellte,pellen
pell,pellen
pellt,pellen
pelle,pellen
gepellt,pellen
pellst,pellen
pellt,pellen
pellte,pellen
bekreuzte,bekreuzen
bekreuz,bekreuzen
bekreuzt,bekreuzen
bekreuze,bekreuzen
bekreuzt,bekreuzen
bekreuzt,bekreuzen
bekreuzt,bekreuzen
bekreuzte,bekreuzen
anthropomorphisierte,anthropomorphisieren
anthropomorphisier,anthropomorphisieren
anthropomorphisiert,anthropomorphisieren
anthropomorphisiere,anthropomorphisieren
anthropomorphisiert,anthropomorphisieren
anthropomorphisierst,anthropomorphisieren
anthropomorphisiert,anthropomorphisieren
anthropomorphisierte,anthropomorphisieren
gurtete an,angurten
gurt an,angurten
gurtet an,angurten
gurte an,angurten
angegurtet,angurten
gurtest an,angurten
gurtet an,angurten
gurtete an,angurten
zerwirkte,zerwirken
zerwirk,zerwirken
zerwirkt,zerwirken
zerwirke,zerwirken
zerwirkt,zerwirken
zerwirkst,zerwirken
zerwirkt,zerwirken
zerwirkte,zerwirken
gefröre,gefrieren
gefrier,gefrieren
gefriert,gefrieren
gefriere,gefrieren
gefroren,gefrieren
gefrierst,gefrieren
gefriert,gefrieren
gefror,gefrieren
personifizierte,personifizieren
personifizier,personifizieren
personifiziert,personifizieren
personifiziere,personifizieren
personifiziert,personifizieren
personifizierst,personifizieren
personifiziert,personifizieren
personifizierte,personifizieren
klassierte,klassieren
klassier,klassieren
klassiert,klassieren
klassiere,klassieren
klassiert,klassieren
klassierst,klassieren
klassiert,klassieren
klassierte,klassieren
enterte,entern
entere,entern
entert,entern
entere,entern
geentert,entern
enterst,entern
entert,entern
enterte,entern
wählte,wählen
wähle,wählen
wählt,wählen
wähle,wählen
gewählt,wählen
wählst,wählen
wählt,wählen
wählte,wählen
karessierte,karessieren
karessiere,karessieren
karessiert,karessieren
karessiere,karessieren
karessiert,karessieren
karessierst,karessieren
karessiert,karessieren
karessierte,karessieren
heulte,heulen
heule,heulen
heult,heulen
heule,heulen
geheult,heulen
heulst,heulen
heult,heulen
heulte,heulen
chambrierte,chambrieren
chambriere,chambrieren
chambriert,chambrieren
chambriere,chambrieren
chambriert,chambrieren
chambrierst,chambrieren
chambriert,chambrieren
chambrierte,chambrieren
speicherte ab,abspeichern
speichere ab,abspeichern
speichert ab,abspeichern
speichere ab,abspeichern
abgespeichert,abspeichern
speicherst ab,abspeichern
speichert ab,abspeichern
speicherte ab,abspeichern
motzte,motzen
motze,motzen
motzt,motzen
motze,motzen
gemotzt,motzen
motzt,motzen
motzt,motzen
motzte,motzen
zögerte,zögern
zögere,zögern
zögert,zögern
zögere,zögern
gezögert,zögern
zögerst,zögern
zögert,zögern
zögerte,zögern
stünde aus,ausstehen
steh aus,ausstehen
steht aus,ausstehen
stehe aus,ausstehen
ausgestanden,ausstehen
stehst aus,ausstehen
steht aus,ausstehen
stand aus,ausstehen
verhagelte,verhageln
verhagel,verhageln
verhagelt,verhageln
verhagle,verhageln
verhagelt,verhageln
verhagelst,verhageln
verhagelt,verhageln
verhagelte,verhageln
lüde hoch,hochladen
lad hoch,hochladen
ladet hoch,hochladen
lade hoch,hochladen
hochgeladen,hochladen
lädst hoch,hochladen
lädt hoch,hochladen
lud hoch,hochladen
drudelte,drudeln
drudel,drudeln
drudelt,drudeln
drudel,drudeln
gedrudelt,drudeln
drudelst,drudeln
drudelt,drudeln
drudelte,drudeln
entlobte,entloben
entlob,entloben
entlobt,entloben
entlobe,entloben
entlobt,entloben
entlobst,entloben
entlobt,entloben
entlobte,entloben
kartete ab,abkarten
kart ab,abkarten
kartet ab,abkarten
karte ab,abkarten
abgekartet,abkarten
kartest ab,abkarten
kartet ab,abkarten
kartete ab,abkarten
randalierte,randalieren
randalier,randalieren
randaliert,randalieren
randaliere,randalieren
randaliert,randalieren
randalierst,randalieren
randaliert,randalieren
randalierte,randalieren
subventionierte,subventionieren
subventioniere,subventionieren
subventioniert,subventionieren
subventioniere,subventionieren
subventioniert,subventionieren
subventionierst,subventionieren
subventioniert,subventionieren
subventionierte,subventionieren
telefonierte hinterher,hinterhertelefonieren
telefonier hinterher,hinterhertelefonieren
telefoniert hinterher,hinterhertelefonieren
telefoniere hinterher,hinterhertelefonieren
hinterhertelefoniert,hinterhertelefonieren
telefonierst hinterher,hinterhertelefonieren
telefoniert hinterher,hinterhertelefonieren
telefonierte hinterher,hinterhertelefonieren
verehrte,verehren
verehre,verehren
verehrt,verehren
verehre,verehren
verehrt,verehren
verehrst,verehren
verehrt,verehren
verehrte,verehren
wallfahrte,wallfahren
wallfahre,wallfahren
wallfahrt,wallfahren
wallfahre,wallfahren
gewallfahrt,wallfahren
wallfahrst,wallfahren
wallfahrt,wallfahren
wallfahrte,wallfahren
sötte,sieden
sied,sieden
siedet,sieden
siede,sieden
gesotten,sieden
siedest,sieden
siedet,sieden
sott,sieden
grauste,grausen
graus,grausen
graust,grausen
grause,grausen
gegraust,grausen
graust,grausen
graust,grausen
grauste,grausen
beforstete,beforsten
beforst,beforsten
beforstet,beforsten
beforste,beforsten
beforstet,beforsten
beforstest,beforsten
beforstet,beforsten
beforstete,beforsten
verunfallte,verunfallen
verunfalle,verunfallen
verunfallt,verunfallen
verunfalle,verunfallen
verunfallt,verunfallen
verunfallst,verunfallen
verunfallt,verunfallen
verunfallte,verunfallen
führte heim,heimführen
führ heim,heimführen
führt heim,heimführen
führe heim,heimführen
heimgeführt,heimführen
führst heim,heimführen
führt heim,heimführen
führte heim,heimführen
legte ab,ablegen
lege ab,ablegen
legt ab,ablegen
lege ab,ablegen
abgelegt,ablegen
legst ab,ablegen
legt ab,ablegen
legte ab,ablegen
kegelte,kegeln
kegele,kegeln
kegelt,kegeln
kegele,kegeln
gekegelt,kegeln
kegelst,kegeln
kegelt,kegeln
kegelte,kegeln
bezöge,beziehen
beziehe,beziehen
bezieht,beziehen
beziehe,beziehen
bezogen,beziehen
beziehst,beziehen
bezieht,beziehen
bezog,beziehen
vermanschte,vermanschen
vermansch,vermanschen
vermanscht,vermanschen
vermansche,vermanschen
vermanscht,vermanschen
vermanschst,vermanschen
vermanscht,vermanschen
vermanschte,vermanschen
urasste,urassen
urass,urassen
urasst,urassen
urasse,urassen
geurasst,urassen
urasst,urassen
urasst,urassen
urasste,urassen
verdurstete,verdursten
verdurst,verdursten
verdurstet,verdursten
verdurste,verdursten
verdurstet,verdursten
verdurstest,verdursten
verdurstet,verdursten
verdurstete,verdursten
stiege hinab,hinabsteigen
steig hinab,hinabsteigen
steigt hinab,hinabsteigen
steige hinab,hinabsteigen
hinabgestiegen,hinabsteigen
steigst hinab,hinabsteigen
steigt hinab,hinabsteigen
stieg hinab,hinabsteigen
depravierte,depravieren
depraviere,depravieren
depraviert,depravieren
depraviere,depravieren
depraviert,depravieren
depravierst,depravieren
depraviert,depravieren
depravierte,depravieren
leitete um,umleiten
leit um,umleiten
leitet um,umleiten
leite um,umleiten
umgeleitet,umleiten
leitest um,umleiten
leitet um,umleiten
leitete um,umleiten
verbräche,verbrechen
verbrich,verbrechen
verbrecht,verbrechen
verbreche,verbrechen
verbrochen,verbrechen
verbrichst,verbrechen
verbricht,verbrechen
verbrach,verbrechen
beangabte,beangaben
beangab,beangaben
beangabt,beangaben
beangabe,beangaben
beangabt,beangaben
beangabst,beangaben
beangabt,beangaben
beangabte,beangaben
schulte ein,einschulen
schul ein,einschulen
schult ein,einschulen
schule ein,einschulen
eingeschult,einschulen
schulst ein,einschulen
schult ein,einschulen
schulte ein,einschulen
pinselte,pinseln
pinsle,pinseln
pinselt,pinseln
pinsle,pinseln
gepinselt,pinseln
pinselst,pinseln
pinselt,pinseln
pinselte,pinseln
platzte,platzen
platze,platzen
platzt,platzen
platze,platzen
geplatzt,platzen
platzt,platzen
platzt,platzen
platzte,platzen
tauschte ab,abtauschen
tausch ab,abtauschen
tauscht ab,abtauschen
tausche ab,abtauschen
abgetauscht,abtauschen
tauschst ab,abtauschen
tauscht ab,abtauschen
tauschte ab,abtauschen
bügelte aus,ausbügeln
bügle aus,ausbügeln
bügelt aus,ausbügeln
bügle aus,ausbügeln
ausgebügelt,ausbügeln
bügelst aus,ausbügeln
bügelt aus,ausbügeln
bügelte aus,ausbügeln
schnipselte,schnipseln
schnipsel,schnipseln
schnipselt,schnipseln
schnipsel,schnipseln
geschnipselt,schnipseln
schnipselst,schnipseln
schnipselt,schnipseln
schnipselte,schnipseln
vidierte,vidieren
vidiere,vidieren
vidiert,vidieren
vidiere,vidieren
vidiert,vidieren
vidierst,vidieren
vidiert,vidieren
vidierte,vidieren
verkokte,verkoken
verkok,verkoken
verkokt,verkoken
verkoke,verkoken
verkokt,verkoken
verkokst,verkoken
verkokt,verkoken
verkokte,verkoken
schlenzte,schlenzen
schlenz,schlenzen
schlenzt,schlenzen
schlenze,schlenzen
geschlenzt,schlenzen
schlenzt,schlenzen
schlenzt,schlenzen
schlenzte,schlenzen
läge,liegen
lieg,liegen
liegt,liegen
liege,liegen
gelegen,liegen
liegst,liegen
liegt,liegen
lag,liegen
entfettete,entfetten
entfett,entfetten
entfettet,entfetten
entfette,entfetten
entfettet,entfetten
entfettest,entfetten
entfettet,entfetten
entfettete,entfetten
campte,campen
camp,campen
campt,campen
campe,campen
gecampt,campen
campst,campen
campt,campen
campte,campen
scharrte,scharren
scharre,scharren
scharrt,scharren
scharre,scharren
gescharrt,scharren
scharrst,scharren
scharrt,scharren
scharrte,scharren
befähle,befehlen
befiehl,befehlen
befehlt,befehlen
befehle,befehlen
befohlen,befehlen
befiehlst,befehlen
befiehlt,befehlen
befahl,befehlen
fragte,fragen
frag,fragen
fragt,fragen
frage,fragen
gefragt,fragen
fragst,fragen
fragt,fragen
fragte,fragen
präsentierte,präsentieren
präsentiere,präsentieren
präsentiert,präsentieren
präsentiere,präsentieren
präsentiert,präsentieren
präsentierst,präsentieren
präsentiert,präsentieren
präsentierte,präsentieren
appellierte,appellieren
appelliere,appellieren
appelliert,appellieren
appelliere,appellieren
appelliert,appellieren
appellierst,appellieren
appelliert,appellieren
appellierte,appellieren
begeiferte,begeifern
begeifer,begeifern
begeifert,begeifern
begeifere,begeifern
begeifert,begeifern
begeiferst,begeifern
begeifert,begeifern
begeiferte,begeifern
gälte,gelten
gilt,gelten
geltet,gelten
gelte,gelten
gegolten,gelten
giltst,gelten
gilt,gelten
galt,gelten
entminte,entminen
entmine,entminen
entmint,entminen
entmine,entminen
entmint,entminen
entminst,entminen
entmint,entminen
entminte,entminen
fläzte,fläzen
fläze,fläzen
fläzt,fläzen
fläze,fläzen
gefläzt,fläzen
fläzt,fläzen
fläzt,fläzen
fläzte,fläzen
baute weiter,weiterbauen
bau weiter,weiterbauen
baut weiter,weiterbauen
baue weiter,weiterbauen
weitergebaut,weiterbauen
baust weiter,weiterbauen
baut weiter,weiterbauen
baute weiter,weiterbauen
erkletterte,erklettern
erkletter,erklettern
erklettert,erklettern
erklettere,erklettern
erklettert,erklettern
erkletterst,erklettern
erklettert,erklettern
erkletterte,erklettern
bejammerte,bejammern
bejammere,bejammern
bejammert,bejammern
bejammere,bejammern
bejammert,bejammern
bejammerst,bejammern
bejammert,bejammern
bejammerte,bejammern
äpfelte,äpfeln
äpfle,äpfeln
äpfelt,äpfeln
äpfele,äpfeln
geäpfelt,äpfeln
äpfelst,äpfeln
äpfelt,äpfeln
äpfelte,äpfeln
schritte,schreiten
schreite,schreiten
schreitet,schreiten
schreite,schreiten
geschritten,schreiten
schreitest,schreiten
schreitet,schreiten
schritt,schreiten
vergaste,vergasen
vergase,vergasen
vergast,vergasen
vergase,vergasen
vergast,vergasen
vergast,vergasen
vergast,vergasen
vergaste,vergasen
beschliche,beschleichen
beschleich,beschleichen
beschleicht,beschleichen
beschleiche,beschleichen
beschlichen,beschleichen
beschleichst,beschleichen
beschleicht,beschleichen
beschlich,beschleichen
holte nach,nachholen
hol nach,nachholen
holt nach,nachholen
hole nach,nachholen
nachgeholt,nachholen
holst nach,nachholen
holt nach,nachholen
holte nach,nachholen
buffierte,buffieren
buffier,buffieren
buffiert,buffieren
buffiere,buffieren
buffiert,buffieren
buffierst,buffieren
buffiert,buffieren
buffierte,buffieren
redigierte,redigieren
redigiere,redigieren
redigiert,redigieren
redigiere,redigieren
redigiert,redigieren
redigierst,redigieren
redigiert,redigieren
redigierte,redigieren
schaute vorbei,vorbeischauen
schau vorbei,vorbeischauen
schaut vorbei,vorbeischauen
schaue vorbei,vorbeischauen
vorbeigeschaut,vorbeischauen
schaust vorbei,vorbeischauen
schaut vorbei,vorbeischauen
schaute vorbei,vorbeischauen
nistete,nisten
nist,nisten
nistet,nisten
niste,nisten
genistet,nisten
nistest,nisten
nistet,nisten
nistete,nisten
katzbuckelte,katzbuckeln
katzbuckle,katzbuckeln
katzbuckelt,katzbuckeln
katzbuckle,katzbuckeln
gekatzbuckelt,katzbuckeln
katzbuckelst,katzbuckeln
katzbuckelt,katzbuckeln
katzbuckelte,katzbuckeln
begeisterte,begeistern
begeistere,begeistern
begeistert,begeistern
begeistere,begeistern
begeistert,begeistern
begeisterst,begeistern
begeistert,begeistern
begeisterte,begeistern
kehrte,kehren
kehre,kehren
kehrt,kehren
kehre,kehren
gekehrt,kehren
kehrst,kehren
kehrt,kehren
kehrte,kehren
bisse,beißen
beiße,beißen
beißt,beißen
beiße,beißen
gebissen,beißen
beißt,beißen
beißt,beißen
biss,beißen
spornte,spornen
sporn,spornen
spornt,spornen
sporne,spornen
gespornt,spornen
spornst,spornen
spornt,spornen
spornte,spornen
ackerte,ackern
ackere,ackern
ackert,ackern
ackere,ackern
geackert,ackern
ackerst,ackern
ackert,ackern
ackerte,ackern
sänke ein,einsinken
sinke ein,einsinken
sinkt ein,einsinken
sinke ein,einsinken
eingesunken,einsinken
sinkst ein,einsinken
sinkt ein,einsinken
sank ein,einsinken
flämmte,flämmen
flämm,flämmen
flämmt,flämmen
flämme,flämmen
geflämmt,flämmen
flämmst,flämmen
flämmt,flämmen
flämmte,flämmen
bestrandete,bestranden
bestrand,bestranden
bestrandet,bestranden
bestrande,bestranden
bestrandet,bestranden
bestrandest,bestranden
bestrandet,bestranden
bestrandete,bestranden
erodierte,erodieren
erodiere,erodieren
erodiert,erodieren
erodiere,erodieren
erodiert,erodieren
erodierst,erodieren
erodiert,erodieren
erodierte,erodieren
stickte auf,aufsticken
sticke auf,aufsticken
stickt auf,aufsticken
sticke auf,aufsticken
aufgestickt,aufsticken
stickst auf,aufsticken
stickt auf,aufsticken
stickte auf,aufsticken
amortisierte,amortisieren
amortisiere,amortisieren
amortisiert,amortisieren
amortisiere,amortisieren
amortisiert,amortisieren
amortisierst,amortisieren
amortisiert,amortisieren
amortisierte,amortisieren
verkündete,verkünden
verkünde,verkünden
verkündet,verkünden
verkünde,verkünden
verkündet,verkünden
verkündest,verkünden
verkündet,verkünden
verkündete,verkünden
sömmerte,sömmern
sömmer,sömmern
sömmert,sömmern
sömmere,sömmern
gesömmert,sömmern
sömmerst,sömmern
sömmert,sömmern
sömmerte,sömmern
inthronisierte,inthronisieren
inthronisiere,inthronisieren
inthronisiert,inthronisieren
inthronisiere,inthronisieren
inthronisiert,inthronisieren
